,Comparison,Correlation_Gbm,P_value_Gbm,Correlation_kidney,P_value_kidney,Correlation_Ovar,P_value_Ovar,Correlation_Brca,P_value_Brca,Correlation_Luad,P_value_Luad,Correlation_hnscc,P_value_hnscc,Correlation_Lscc,P_value_Lscc,Correlation_Colon,P_value_Colon
4584,OAS3_proteomics,0.14526931669095494,0.35314109389478515,-0.008125710203540554,0.9716932125828653,-0.07211335875384095,0.7662785641865963,-0.1603388704929357,0.1913109360220861,0.24340944020031885,0.07100623151173635,-0.0615942472471242,0.7442676598649032,0.20737347140373022,0.2123626909804064,0.306261290578432,0.03614574591419408
4585,TREML1_proteomics,-0.16088169024558685,0.35314109389478515,,,,,,,,,,,0.17097412779156057,0.6309052201425149,,
4586,TRAM1_proteomics,-0.14532019745307323,0.35314109389478515,0.13362579250784737,0.3937449756090039,0.24162263956488156,0.20652874269868265,0.16613946729382426,0.1738026642510446,0.2747010720796509,0.03816821775991003,-0.03677912356924068,0.8626463015206381,-0.07364675316382802,0.7439124713062095,0.10307721655760102,0.5474834017616362
4587,COQ8B_proteomics,0.14528373373743436,0.35314109389478515,-0.03525618915699021,0.8678079886329302,-0.19150537351894945,0.3417757139184653,-0.1861072437970228,0.12194244815962113,-0.08880115819780351,0.5859607332304869,0.0770262280061686,0.6734673720548947,0.17275721835135485,0.32807076328473384,0.051904656282055046,0.7893495789516648
4588,RAB3GAP2_proteomics,0.14521874452304973,0.35339992731293096,-0.08781793022787433,0.6150794314533203,0.2611543850176737,0.1629970504348872,0.023108983181040137,0.8794925973718826,,,0.12056406040759607,0.4565813554509096,0.32218265576107696,0.024194744133204216,-0.021243303180693236,0.9148286804762199
4589,LBR_proteomics,-0.1451132004657782,0.35340899046353536,0.05279865872248918,0.7881285265914838,-0.1665145515921294,0.42401677749275574,0.3712270227698067,0.0007477477573779184,-0.23201796839855518,0.08754498149811361,-0.049530379879240236,0.8043604056969006,-0.2446696927925393,0.12452818973254726,-0.09576969764757835,0.5823562748305403
4590,COPS8_proteomics,-0.14512924366269145,0.35340899046353536,-0.07651403116764063,0.6730086094274653,0.006192485747586518,0.9863096232188601,0.1442940413013934,0.24724549945678814,-0.07571529557923831,0.6520107424522229,0.16070290415382898,0.2934241680499328,0.05332785148824455,0.8269798297574814,0.23200584180692824,0.12364435504416374
4591,NIT1_proteomics,-0.1450552454215518,0.35340899046353536,0.14163444529180164,0.3614790073724095,0.2126052915815302,0.28104060384146856,-0.25936349901385974,0.023713458632749377,-0.0662895012610247,0.6994927248273647,-0.09641770270925133,0.5763132672195892,-0.006893900688107905,0.9811852449660902,0.23559283323094965,0.11637800437076364
4592,DMXL1_proteomics,-0.14508913964150974,0.35340899046353536,-0.16708784961749765,0.26135593932586826,-0.06399047167908076,0.7972853395164937,-0.3061297048747579,0.006595560794772785,-0.08726433452323787,0.593454239046601,-0.11876922949380497,0.46495995536021684,-0.06356297083092341,0.7882113638136984,,
4593,SEMA4C_proteomics,0.1450618226039201,0.35340899046353536,0.20363328902150837,0.34306629074925166,0.03314776998577733,0.9023526852838474,0.0002530642840377628,0.998352582418202,0.2467886195677052,0.06630151018106145,-0.03639287527625046,0.8824337279191908,0.09738835632339878,0.6446551558138277,,
4594,TBCC_proteomics,-0.14513412822989452,0.35340899046353536,0.20410614604931962,0.15224161322084268,-0.18052686678627886,0.37764991599524067,-0.1752983995063215,0.14804766696484736,0.011374718310493005,0.9547055089647434,0.015942988002335366,0.9450445235767946,0.000777398043827815,0.9975069966861944,0.21770899089676848,0.15271734916863614
4595,TTPAL_proteomics,0.14512280324109592,0.35340899046353536,-0.15930647676764795,0.29007815406718446,-0.2261334780159487,0.24295919651998749,0.31198060444684467,0.005517290970110646,0.1894298367822445,0.18160051673294195,0.20731603631599288,0.15131670759891405,0.25739773824372036,0.09890088827439121,0.1790871046677771,0.3615833413011941
4596,SPARC_proteomics,-0.14518941245292738,0.35340899046353536,0.12911614306091393,0.41457890369779143,-0.02933131678837187,0.9164757048977991,0.30359750516300904,0.007071406629580439,0.12313581248452886,0.42517232855397813,0.30614135773868945,0.019280830285434758,0.005222345929312545,0.9847512742056086,-0.012065104618823343,0.9532673393422393
4597,PCSK1N_proteomics,0.1451216334975265,0.35340899046353536,-0.2753159794435763,0.12547910400135054,,,0.047786442723509084,0.7513953266585484,0.06088729208532381,0.7405659610213711,-0.2930753723893562,0.18630413093065856,-0.01654221774840854,0.9558258988700268,0.23394007049370474,0.2275463123538622
4598,MAD1L1_proteomics,0.14507957112104664,0.35340899046353536,0.2069327977785367,0.14536828265076301,0.08529374019206086,0.7202285195469962,,,,,0.11013415833800179,0.5069197399219537,-0.008800605779608272,0.9760678554784814,0.0744895676363667,0.6767237333775118
4599,WWC2_proteomics,-0.15227180996030887,0.35340899046353536,0.21900609041609173,0.11678818931257053,0.025033782702263585,0.9450328909331304,-0.04010755825041305,0.7839316852714234,0.0002967033576877255,0.999508957658674,-0.037024403743508516,0.9029125831211309,-0.011495542627660192,0.9695114949147651,,
4600,CACNA2D2_proteomics,0.14505864019155446,0.35340899046353536,,,0.04124047503875418,0.893865375946298,-0.254686724897487,0.033469533459783256,-0.13131695459215464,0.3881289347667685,-0.3039497852185823,0.058071614873352106,,,,
4601,SNAP23_proteomics,-0.14520177754286162,0.35340899046353536,-0.06375173243440563,0.734244340452439,-0.0077497827072071646,0.981207805439224,0.03031028638245904,0.8397379918106038,-0.16820828360440915,0.24618573753359685,0.03801808851287834,0.8575595997098846,0.03342184917011209,0.9011582754069419,0.22733900177272595,0.1316166498890713
4602,KIAA0754_proteomics,0.14512200585464846,0.35340899046353536,-0.09266959756398449,0.6831524083393924,,,,,0.04861665197100895,0.8677204774784218,0.0182995396576498,0.9521227199852758,-0.015205219535098166,0.9631313694894336,,
4603,FAM213B_proteomics,0.14490880187392285,0.35430499438774465,-0.20655642972718716,0.1460137963567249,0.13239230777169625,0.5457512886688927,-0.18636479478437684,0.12135954225839762,-0.19613401758059296,0.1641285381629053,-0.1308473914887048,0.412689911155526,-0.042219865852214364,0.8692698036931688,0.00574621204483898,0.9772989954459864
4604,C16orf45_proteomics,0.1448776159266479,0.3543419480265064,,,,,,,,,,,,,,
4605,PCDHB16_proteomics,0.14487328456373696,0.3543419480265064,,,,,,,-0.09569538761520556,0.6049476377359594,,,0.24643844786680458,0.12102485561460438,,
4606,PHYHIP_proteomics,0.14486853237081457,0.3543419480265064,,,,,,,,,-0.1933737117784215,0.4725710755653015,,,,
4607,TARS2_proteomics,-0.1448338827491805,0.35449543792938903,0.2017504586065511,0.15775754428412894,-0.24779870701297718,0.1918353915737247,-0.1361151271344311,0.27830500610135017,0.08018691315029947,0.6289908563578616,0.01877695110975812,0.9346098006438937,-0.09019411609353001,0.676614216679278,-0.17818212433172922,0.25150878760546724
4608,HYOU1_proteomics,-0.14481644730943755,0.3545344705548261,-0.09331719140831088,0.5910413170024829,-0.03224545993705946,0.9054718250196938,0.2869846510809341,0.011287501915079625,-0.1283326899469365,0.40131104278810553,-0.11505976530153668,0.48120693875389275,0.045259024193831154,0.8584237597388188,-0.027204719822129235,0.8932291739118666
4609,UQCR11_proteomics,0.1447978090678914,0.3545815146031621,-0.3971770856312512,0.002389765323039483,,,-0.2434501079027146,0.03542567085665541,0.06535183084378259,0.705300235419556,0.014566545541157265,0.9503652493052879,0.12449544376559825,0.5407409598185237,-0.16463295445172746,0.2973279432774244
4610,RUBCN_proteomics,-0.14473776231818564,0.35490407754664094,-0.07547751529584143,0.7099429671626323,,,0.054829591069131836,0.6994991877293406,0.03231517928282756,0.8686735056707847,-0.10880342273908224,0.529158678089148,-0.01600072376481553,0.9576462884898796,,
4611,MGARP_proteomics,0.14471190796510847,0.35495314480051054,-0.03338154003307145,0.873545342161747,0.22870084771588256,0.23635795566037668,,,,,,,-0.16771321607534395,0.48283362556430853,,
4612,CWC15_proteomics,0.14470726295883837,0.35495314480051054,0.016127885683112735,0.9426579427404091,-0.240000566190393,0.20910334143046716,0.04751774448317419,0.7422195396260008,0.15305106800880225,0.2990673923995742,-0.22740988865107697,0.10720734499780749,-0.11627599172483667,0.565700841409697,-0.03523909040604248,0.8593063666892069
4613,NDRG1_proteomics,-0.1446875396135229,0.3550074694489774,0.40190844497961475,0.001019977329873306,0.25700008842306254,0.1711369305491178,0.5635350183366943,2.134594454132584e-08,0.29629842330935285,0.023646377425023547,0.4953263887241109,2.659872590876399e-05,0.4069720018267243,0.0015738070395995318,-0.052699501852661354,0.7801731910909184
4614,TAF7_proteomics,0.1446122436943562,0.35515100833391017,0.25177929420795775,0.06321101250093368,-0.2791629130751192,0.13001003678139408,-0.27844709977358056,0.014352711136098541,0.1691785495052201,0.24253722132261926,-0.08337494760644654,0.6399720938877569,-0.04838800250735009,0.8461663373159378,0.04746221549150427,0.815276940338801
4615,TMPO_proteomics,0.1445966417648115,0.35515100833391017,0.24385432434312487,0.07299159989200302,0.0384573826814158,0.885413090676832,0.2741702826285638,0.01606121095686019,-0.08243298150448829,0.616660377647798,-0.11696218842031864,0.4725710755653015,-0.0634800339561983,0.7882113638136984,-0.11676110926527622,0.4860065731502012
4616,BCL7C_proteomics,0.14463022707174367,0.35515100833391017,-0.1065776945860366,0.6787669629124405,-0.10393189155297049,0.6539590311633958,-0.1360034223772957,0.2785740840698262,0.06358542132914421,0.7142925442927468,-0.07599865397652743,0.6782479035635333,-0.17662425800485645,0.3170801603776608,-0.0822100230275145,0.7453375986872526
4617,ELAVL1_proteomics,0.14460152386150904,0.35515100833391017,-0.22669376475808878,0.10120214238517221,-0.2643770486034448,0.1571720328727599,0.04567173374187765,0.7532774356876727,,,0.06140551128623657,0.7451292397159732,-0.10135164087856624,0.6293976479690147,-0.26293546806775536,0.07490736011774009
4618,FBXW2_proteomics,-0.14464604357446748,0.35515100833391017,-0.005974458698371918,0.9820067809669311,-0.15344250638968174,0.469531466756157,-0.05665922617338705,0.6883458970440706,-0.04490767249582528,0.8073173222686189,-0.12946606024284538,0.41792747590388923,-0.01692272888136232,0.955385293858035,,
4619,CACYBP_proteomics,0.14462612193906593,0.35515100833391017,-0.0814261817180002,0.6494399620756839,-0.1611275203338371,0.4420012128187292,-0.038431054327898784,0.7930063043966142,-0.05765347571306698,0.7429380886871045,0.09379785114280666,0.5892312780597011,-0.11021357336550838,0.5932849083178795,0.18861496486297125,0.2229254005762928
4620,ZWILCH_proteomics,-0.15173692834592994,0.3552746842579252,0.21553924770483757,0.31968276628206915,-0.22938806911292497,0.2346160756487024,0.20815211870663805,0.07905360263481725,-0.0008563635198378036,0.9967784686923078,0.09342011910164,0.591091270636728,-0.014479785594308604,0.9605095948560683,-0.08757512042186907,0.7596281107944144
4621,CCDC6_proteomics,-0.14454090805636144,0.3552905143972845,0.17006931480199286,0.2508491949402143,-0.15676281277172244,0.45639030391582147,-0.02076128878290373,0.8922089719902672,0.1531484441479213,0.2985980213670671,-0.0745833198221003,0.6846581880871764,0.13815389488207935,0.4656474279290523,0.28773471139355056,0.04958886077695112
4622,NUDT2_proteomics,-0.14455250639816453,0.3552905143972845,-0.1495507993866309,0.32817680955627493,0.17444171466699296,0.39632206138796516,-0.20650922205911956,0.08175234753667278,-0.04012931955552223,0.82975796075054,-0.0010848023288169556,0.9964456772637452,0.04576681578660615,0.8559883690747647,0.2627182152822348,0.07523216355629271
4623,PPM1M_proteomics,-0.15169811679857603,0.3552905143972845,-0.3852833116004686,0.06812976431764212,,,0.04900547404647019,0.7910545853030884,-0.05972356851055388,0.7386130539208057,-0.24351401432879125,0.24186612980696892,-0.06080504876470305,0.8026232177178391,,
4624,CD81_proteomics,0.14443084449711907,0.35570187813020404,0.2319233344630394,0.09238336061902813,-0.08919774922936015,0.7077505686576774,0.2035022562467163,0.0867870994379324,0.0677780767931501,0.6923108967112319,-0.10701476537027382,0.522106385933114,-0.24276289318064312,0.12813870346794645,0.11297280578737735,0.5010574489002277
4625,CNTNAP1_proteomics,0.1444367247491061,0.35570187813020404,,,0.08425217305790846,0.738124563965498,,,,,0.4550897762767569,0.06039732833271889,0.07208724789090251,0.788573781470847,,
4626,RIC8A_proteomics,0.14442154345971364,0.35570187813020404,0.20948272219329347,0.13916281316787885,-0.03475144791877532,0.8970205066013955,-0.12222607987430081,0.34029154860951055,,,0.0740387902283911,0.6878999585805811,0.06921203608624427,0.765162344101374,-0.026176220558341408,0.8974935717449081
4627,GLDC_proteomics,0.14444569635359344,0.35570187813020404,-0.1263938988817903,0.4277961116439283,-0.13375728219566313,0.5404285660046295,0.17278065944522147,0.15424405012180123,-0.01821472488522096,0.9453348860823323,-0.16127968078371246,0.2918310716555754,-0.09691193956048849,0.7306175024071632,,
4628,HSPA1A_proteomics,-0.14440440586379044,0.35573916759823304,0.09802964494416275,0.5660759975062065,0.030406782476401314,0.9128557278210532,-0.13376995891457585,0.28856128121384306,0.10909928904174784,0.49159597160285734,0.2896403096555897,0.029001973445748133,0.06778411006998639,0.77002130981011,0.12736733707582282,0.44410582108550023
4629,ATP8A2_proteomics,0.14436964396378557,0.35589387263394345,,,,,0.18613306049945774,0.13738219633892393,0.048176104851635634,0.7891503663900545,,,-0.20948616204549744,0.20551064230080124,,
4630,PHC3_proteomics,0.14427366968946273,0.3564567254195267,-0.07973569342658228,0.6575657414285093,0.011745192087201636,0.9712767879673149,-0.6032043673296034,1.6393580234551112e-09,-0.1717245881813192,0.23319795316247435,-0.12159046872113305,0.45261363466637955,-0.1228908212556582,0.5362230855207466,,
4631,ITFG1_proteomics,0.1442131952380339,0.35678320866803137,0.005743422334660575,0.9820509931704118,0.08167270954705297,0.7321769821233375,0.0738274185540602,0.5907062630010932,0.39284880545541656,0.0015673376887907315,0.17767083663256683,0.23524077259967732,0.19367372429020396,0.25878011901247766,0.025944524123967305,0.9041223181243829
4632,NTMT1_proteomics,-0.14419458632470272,0.35683038564573333,-0.09951653909537098,0.5586759411693628,-0.280418797566119,0.12904898378025334,0.12947720536175222,0.30740226002522275,0.10406009532752238,0.5150804793260385,0.09946927133942575,0.5608821227873705,0.038093048767029986,0.8850421543909823,0.10759880520114734,0.5389079239597642
4633,NICN1_proteomics,-0.16952587447581052,0.35693989735018117,,,,,,,,,,,,,,
4634,TSN_proteomics,0.14415510306536833,0.35693989735018117,0.1348157781627284,0.38839764530982973,-0.17659128928756318,0.3905757861752884,-0.07950925471901223,0.5584903109859435,-0.019115388384861945,0.9234785948897081,-0.04128185586188635,0.8437672695687952,-0.07091981530718017,0.7576403516515614,-0.015156572887828563,0.9413963024750759
4635,CD5L_proteomics,-0.14411122786342379,0.357079473338768,0.1843547263237609,0.20598747464328562,0.22082699876220035,0.2574089956377449,0.2760393162531335,0.015316029490124644,-0.17792564542092365,0.2152193511176408,-0.07837950392168941,0.6668465359124932,0.025978974089854306,0.9248260717220433,0.2269672718443049,0.1323235413774898
4636,TESK1_proteomics,0.15125947336316894,0.357079473338768,-0.3508190879118316,0.15429470634517714,,,0.07927700951481019,0.7154935777040526,0.08909207448885739,0.7544291203528181,,,0.033622047336909794,0.9215374642842075,,
4637,PTBP1_proteomics,0.14409299443148033,0.35712351382394025,-0.07966127319486971,0.6575657414285093,0.01079399741151664,0.9735097668221447,,,,,0.12769016217541995,0.42542748029221555,-0.08188765056052236,0.7107777802111799,-0.2669084964564544,0.07154694030103158
4638,IFT57_proteomics,-0.14406877782952462,0.3572055890258021,0.13159347453976283,0.4022940077769241,0.060302494774775374,0.8183236819206509,-0.21756214829938508,0.06451931993295215,0.2603436351003766,0.05076730579202921,0.11423818058397354,0.5190957212629563,0.02096940757044971,0.9407085385780648,,
4639,ADAM22_proteomics,0.1440576395674112,0.3572055890258021,0.21381482132256843,0.4073705677090863,,,,,0.04979004549147305,0.8828243394689806,,,,,,
4640,EEA1_proteomics,-0.1440285505216668,0.3573228481813707,0.14131691353749282,0.3622517164936265,0.09244725859236315,0.6969548297681424,-0.041248835145422505,0.7779961311689322,-0.08504266236886165,0.6042044996376489,-0.05371872890374642,0.783952004827979,0.21106607556320583,0.2009218411961701,-0.1486228937967583,0.3555031728286524
